Food imports (% of merchandise imports),St. Kitts and Nevis,0,21.17870644,0,15.61704418,18.61307002,19.71795437,20.99859541,0,0,0
Food imports (% of merchandise imports),St. Lucia,0,24.99191326,26.06868946,23.2772761,19.66794292,24.0771232,24.7952163,25.36713733,0,0
Food imports (% of merchandise imports),St. Martin (French part),0,0,0,0,0,0,0,0,0,0
Food imports (% of merchandise imports),St. Vincent and the Grenadines,0,22.65856843,25.35204824,24.86597696,20.22182998,22.15617635,26.12325804,26.28679924,28.21306266,0
Food imports (% of merchandise imports),Sudan,0,0,15.14957297,18.67850013,11.90522897,25.87550901,0,0,0,0
Food imports (% of merchandise imports),Suriname,0,9.336882265,14.46423585,14.76129784,9.707059292,15.16690745,13.69502241,14.05279139,16.0527526,15.1173342
Food imports (% of merchandise imports),Sweden,6.129984631,7.825314265,6.801155123,7.718128974,7.417306464,8.772156052,10.63611819,10.3896408,9.983035632,10.04367079
Food imports (% of merchandise imports),Switzerland,6.27226195,6.924790988,6.164076582,5.727235897,5.211655725,5.795117158,4.570213027,4.539530668,4.635329189,4.204870448
Food imports (% of merchandise imports),Syrian Arab Republic,0,0,0,16.29819873,13.22528362,21.03815611,0,0,0,0
Food imports (% of merchandise imports),Tajikistan,0,0,0,0,0,0,0,19.54635513,22.75008016,0
Food imports (% of merchandise imports),Tanzania,0,0,19.93789169,13.80269627,12.06428625,9.964801735,9.467557896,7.240224272,8.494862149,7.207492921
Food imports (% of merchandise imports),Thailand,5.010239218,4.319470904,5.594003258,5.041154761,3.89321673,4.750175448,5.562370431,5.995588425,6.745297969,0
Food imports (% of merchandise imports),Timor-Leste,0,0,0,0,0,0,0,0,0,0
Food imports (% of merchandise imports),Togo,0,24.80325756,12.81186358,22.12507626,0,13.29944941,13.91212482,17.40325411,14.85850075,15.44680582
Food imports (% of merchandise imports),Tonga,0,0,0,19.76044171,22.05114566,29.13534884,27.18200629,0,0,0
Food imports (% of merchandise imports),Trinidad and Tobago,0,19.29903865,11.30047529,8.787704096,7.781507252,11.19202727,9.566447677,12.60093371,17.71109902,0
Food imports (% of merchandise imports),Tunisia,10.62831973,9.821308672,10.30234955,10.20930308,8.204846024,9.351297414,9.703147001,10.47350115,12.05137318,12.76084324
Food imports (% of merchandise imports),Turkiye,8.320965108,4.956671864,5.034034875,3.711463307,2.497697501,3.995122362,5.723888202,6.089662423,6.427062607,6.310872707
Food imports (% of merchandise imports),Turkmenistan,0,0,8.388701513,0,0,0,0,0,0,0
Food imports (% of merchandise imports),Turks and Caicos Islands,0,0,0,6.437813561,13.31364479,0,0,0,0,0
Food imports (% of merchandise imports),Tuvalu,0,0,27.83381563,24.87971697,25.22474559,0,0,0,0,0
Food imports (% of merchandise imports),Uganda,0,15.89141272,17.35747112,14.022206,13.6065147,12.40941346,13.56569373,11.79878061,0,0
Food imports (% of merchandise imports),Ukraine,0,0,6.972733326,6.382221696,6.772681394,9.19763165,10.7567633,8.574396997,10.56464779,10.48243574
Food imports (% of merchandise imports),United Arab Emirates,0,0,0,7.756803351,6.399717023,6.006562315,5.526833134,7.305793174,5.356703217,6.285623928
Food imports (% of merchandise imports),United Kingdom,10.2846588,10.25839431,9.335966995,8.498023466,8.140733548,9.018194435,9.707103575,9.660881874,9.407250738,9.062139519
Food imports (% of merchandise imports),United States,5.8074664,5.03528231,4.882075343,4.596140929,4.183606785,4.946574796,5.522765874,5.956762575,6.611684443,6.633818882
Food imports (% of merchandise imports),Uruguay,0,10.894561,10.68285281,14.4788063,8.081223473,9.51547913,11.07754678,14.5838051,14.12560664,13.18512237
Food imports (% of merchandise imports),Uzbekistan,0,0,0,0,0,0,0,9.43829652,12.87373452,14.30817365
Food imports (% of merchandise imports),Vanuatu,0,0,0,0,21.54270017,23.17011774,0,0,0,0
Food imports (% of merchandise imports),"Venezuela, RB",11.20233118,13.32257359,12.18418355,12.59442814,7.52054636,15.47377115,0,0,0,0
Food imports (% of merchandise imports),Viet Nam,0,0,5.114015614,6.167511479,6.003496027,8.58787727,8.567816734,7.927850516,8.325611785,0
Food imports (% of merchandise imports),Virgin Islands (U.S.),0,0,0,0,0,0,0,0,0,0
Food imports (% of merchandise imports),West Bank and Gaza,0,0,0,27.702268,22.51544876,24.10280429,24.39324055,29.1758225,31.70230536,0
Food imports (% of merchandise imports),"Yemen, Rep.",0,0,0,28.6559459,24.80806692,30.73526395,39.71654894,40.18035136,0,0
Food imports (% of merchandise imports),Zambia,0,0,11.75393429,10.91704897,7.744663269,4.719239885,4.67366291,5.276300553,8.857848351,0
Food imports (% of merchandise imports),Zimbabwe,3.680330991,4.827025459,0,13.20080083,20.89149095,17.91169454,15.36115349,11.88756905,14.2019955,13.3235088
Food exports (% of merchandise exports),Afghanistan,0,0,0,0,0,40.04707071,14.49562445,65.89656176,0,0
Food exports (% of merchandise exports),Albania,0,0,9.820444318,3.564582013,7.944459749,4.507306881,3.002909121,9.074720399,10.85344238,8.584906739
Food exports (% of merchandise exports),Algeria,0,0.400567079,0.341639302,0.231638366,0.160467556,0.560649358,0.539747162,0,0,0
Food exports (% of merchandise exports),American Samoa,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Andorra,0,0,10.72730285,3.951438138,30.25800953,0.825002017,1.236387506,0.57754119,0.626514574,0.334630957
Food exports (% of merchandise exports),Angola,0.234865204,0,0,0,0,0.05444516,0.085170953,0.351065617,0.277592938,0.235477465
Food exports (% of merchandise exports),Antigua and Barbuda,0,0,0,0,0,50.65432006,25.67788318,42.75333882,0,0
Food exports (% of merchandise exports),Argentina,0,51.8166377,50.59977007,45.67882539,44.59774432,49.63989544,54.34618462,54.45316876,54.00803838,59.92144088
Food exports (% of merchandise exports),Armenia,0,0,0,13.41566226,11.47425931,16.17640234,29.78126242,30.16770907,30.83967,23.63057125
Food exports (% of merchandise exports),Aruba,0,0,0,44.09398705,34.37666593,82.24709467,68.29358979,41.60406996,64.48989535,0
Food exports (% of merchandise exports),Australia,21.1184923,23.07165042,20.24600219,20.79966405,14.53434379,10.58580435,13.30194839,11.84145555,11.10261145,11.03281195
Food exports (% of merchandise exports),Austria,3.319114978,3.754733191,4.807803587,5.287837817,6.03593554,6.872667489,7.408508355,7.469474913,8.118990302,8.112621168
Food exports (% of merchandise exports),Azerbaijan,0,0,7.507177108,3.029392083,5.029066297,2.783519996,3.822346346,3.596068574,3.644897614,2.369368681
Food exports (% of merchandise exports),"Bahamas, The",0,0,60.990478,57.40535068,34.30628777,25.14727108,20.12375163,16.09648785,0,0
Food exports (% of merchandise exports),Bahrain,0,1.989169937,0,0.631869078,0.368366737,1.851280021,2.331006645,3.419108765,3.531027821,3.928984261
Food exports (% of merchandise exports),Bangladesh,14.33189084,13.60918418,7.229672183,6.821453964,5.928288427,4.029749227,0,0,0,0
Food exports (% of merchandise exports),Barbados,0,38.22749366,39.30965265,43.13513339,30.56976372,32.9955407,33.18200762,32.78131773,41.09844343,41.08084448
Food exports (% of merchandise exports),Belarus,0,0,8.524362008,7.677267872,7.486740891,12.61964129,14.78093196,14.96390929,16.62495648,0
Food exports (% of merchandise exports),Belgium,0,0,0,8.557403262,7.804361648,10.82520432,11.19083274,10.90146137,10.32872505,9.053399269
Food exports (% of merchandise exports),Belize,0,79.45435361,83.74972579,21.523334,73.79676253,59.72614391,63.96378082,87.0866824,92.66024816,93.93167527
Food exports (% of merchandise exports),Benin,0,0,15.30578558,30.95895197,39.31608419,67.59903644,29.85892326,37.25504594,19.92681418,18.50152082
Food exports (% of merchandise exports),Bermuda,0,0.709051046,0,0,0,0,23.79661413,19.29931031,8.080585547,8.262158398
Food exports (% of merchandise exports),Bhutan,0,23.26544487,15.09204874,0,12.86896597,7.17027914,0,0,0,0
Food exports (% of merchandise exports),Bolivia,0,20.21383047,27.53329682,31.67216217,14.2199094,15.05816144,14.22467052,15.43697131,19.33579418,23.06284942
Food exports (% of merchandise exports),Bosnia and Herzegovina,0,0,0,0,4.932420336,7.324148342,7.020591953,6.905822716,6.361960821,5.851708274
Food exports (% of merchandise exports),Botswana,0,0,0,3.539337151,2.677903777,5.165220328,1.880582066,1.806889019,1.750235021,1.831989202
Food exports (% of merchandise exports),Brazil,27.68833077,28.94180329,29.61751998,27.76264012,24.91996487,30.33576306,35.65229207,34.63881499,34.77716324,39.52739434
Food exports (% of merchandise exports),British Virgin Islands,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Brunei Darussalam,0,0,0.051110144,0.020477662,0.089093617,0.037290782,0.38984587,0.087582029,0.360229208,0.313229933
Food exports (% of merchandise exports),Bulgaria,0,0,15.02853918,12.1290633,8.571029603,16.06961139,16.1210389,14.68840431,16.88834498,16.74526986
Food exports (% of merchandise exports),Burkina Faso,0,0,15.83884401,19.44289119,0,10.1007194,11.91954324,14.54049227,6.746994893,0
Food exports (% of merchandise exports),Burundi,0,51.16360335,99.11277963,81.4536107,31.18093698,72.44681463,59.14654011,52.61514861,49.55203742,56.51196391
Food exports (% of merchandise exports),Cabo Verde,0,0,15.46284996,6.131875898,62.12497621,81.60894529,86.06173109,83.45655857,0,0
Food exports (% of merchandise exports),Cambodia,0,0,0,0.785892139,0.607190826,1.438796267,5.267180557,5.154066325,5.151176753,0
Food exports (% of merchandise exports),Cameroon,20.44783124,0,0,20.59685055,12.01749624,24.43112582,17.48430967,19.61615666,0,0
Food exports (% of merchandise exports),Canada,8.587831636,7.740857932,7.846683846,7.436971879,7.35855753,10.09084114,10.98643552,11.92683044,13.81006455,12.45949681
Food exports (% of merchandise exports),Cayman Islands,0,0,0,0,0,0,0,0,5.432869806,0
Food exports (% of merchandise exports),Central African Republic,0,4.171851371,5.713815834,2.126185648,0.2498272,1.524089723,0.102848986,0.208240815,0,0
Food exports (% of merchandise exports),Chad,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Channel Islands,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Chile,23.06352115,26.01435913,28.02168979,27.50307713,15.0588677,16.45999079,22.26721004,24.60045908,20.15062358,21.75622232
Food exports (% of merchandise exports),China,0,10.06432143,6.627330329,4.964290416,2.875748972,2.798424123,2.710775861,2.910565147,2.293287385,2.300244385
Food exports (% of merchandise exports),Colombia,0,37.9012907,31.59833707,18.502868,15.82135455,11.26256926,10.61143836,13.67001311,18.22325502,0
Food exports (% of merchandise exports),Comoros,0,0,62.32796332,97.21036397,86.24704726,65.97778428,62.62370278,63.81166979,53.00723124,0
Food exports (% of merchandise exports),"Congo, Dem. Rep.",0,0,0,0,0,0,0,0.398113187,0.626188369,0
Food exports (% of merchandise exports),"Congo, Rep.",0,0.908911366,0,0,0,0.482828014,0.220915408,0.212165484,0.81188016,0
Food exports (% of merchandise exports),Costa Rica,0,61.19303845,41.43109713,31.29735204,29.59266331,34.61799657,37.00708356,41.09451554,36.52500528,0
Food exports (% of merchandise exports),Cote d'Ivoire,0,0,59.14536696,58.44677542,35.05367435,48.63519718,47.81246423,56.52229148,0,0
Food exports (% of merchandise exports),Croatia,0,11.17806716,11.38497543,11.12314768,11.35600145,11.29925747,12.32540751,13.82103046,14.95742621,14.38776709
Food exports (% of merchandise exports),Cuba,0,0,0,53.25980358,10.52609589,0,0,0,0,0
Food exports (% of merchandise exports),Curacao,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Cyprus,42.03980675,39.21778485,38.64104256,35.43071035,39.64066997,34.44232306,34.27314596,23.76461122,30.31334845,29.23510423
Food exports (% of merchandise exports),Czechia,0,7.071991745,4.552425766,3.374952679,3.507372551,3.878837626,4.84469661,4.123912368,4.470919347,4.742085443
Food exports (% of merchandise exports),Denmark,27.15629202,25.10979132,22.54100602,19.38899425,17.53885753,18.33040448,18.44139386,17.9220348,17.25699021,16.90301266
Food exports (% of merchandise exports),Djibouti,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Dominica,0,58.78216712,0,42.04936514,35.1495033,27.12995141,0,0,0,0
Food exports (% of merchandise exports),Dominican Republic,0,0,0,14.12035251,14.47949918,27.51962169,22.30271882,22.51153313,22.95294287,12.17368122
Food exports (% of merchandise exports),Ecuador,44.12901293,53.97268977,62.83765668,42.49467925,26.95929683,29.89363764,33.80012533,46.38013801,48.33577368,0
Food exports (% of merchandise exports),"Egypt, Arab Rep.",0,8.298463466,12.1786292,8.753933988,6.529074053,16.54211706,16.75262795,15.79358659,14.32183514,13.60710369
Food exports (% of merchandise exports),El Salvador,0,51.01298095,46.64833006,13.50236683,17.75392812,21.15732312,19.10632324,17.6067855,18.1068642,19.08708382
Food exports (% of merchandise exports),Equatorial Guinea,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Eritrea,0,0,0,39.31232866,0,0,0,0,0,0
Food exports (% of merchandise exports),Estonia,0,0,15.63959908,11.72735479,7.532706622,9.892723185,10.2673657,8.945479916,9.113666516,10.04436482
Food exports (% of merchandise exports),Eswatini,0,0,0,14.05064712,25.94573371,30.58433536,28.72246269,25.97650584,29.355282,0
Food exports (% of merchandise exports),Ethiopia,0,0,79.5885821,68.87079203,70.85766159,68.04262055,79.38667545,88.51556926,80.20363379,0
Food exports (% of merchandise exports),Faroe Islands,92.25098229,95.91205308,91.18008027,96.13242126,91.77585909,0,0,0,0,0
Food exports (% of merchandise exports),Fiji,51.6365273,54.363302,0,49.12363082,63.88264306,54.45095023,61.09341807,58.58507774,57.71061141,67.49021016
Food exports (% of merchandise exports),Finland,2.451557537,3.443331658,2.351146984,2.003901019,1.848342722,2.605787701,2.713643273,2.327308111,2.550979505,2.749213611
Food exports (% of merchandise exports),France,15.80755148,14.8191576,12.76334349,11.22585171,10.45660917,11.96372095,12.66848728,12.31209324,13.58006862,13.67946823
Food exports (% of merchandise exports),French Polynesia,0,0,3.391957435,12.81787507,12.44892169,15.80218345,18.1724693,22.71909228,24.51153494,26.20919426
Food exports (% of merchandise exports),Gabon,0,0.103241607,0.515852333,0.640560613,0.838987298,0,0,0,0,0
Food exports (% of merchandise exports),"Gambia, The",0,0,90.03986497,97.86456041,94.14471089,88.97575383,49.44410221,86.2427247,41.82289919,0
Food exports (% of merchandise exports),Georgia,0,0,33.91250318,29.76578199,24.94260873,19.23040656,39.89913409,31.03989476,30.11517775,26.32115195
Food exports (% of merchandise exports),Germany,4.787242731,5.379377891,4.902093245,4.58109002,4.361607105,5.46522953,5.810637823,5.326365175,5.50171427,5.639015582
Food exports (% of merchandise exports),Ghana,0,0,56.60157359,0,41.9422252,21.62559776,26.9518408,26.05736938,0,0
Food exports (% of merchandise exports),Gibraltar,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Greece,29.51007921,29.45440793,27.3960053,24.00682852,20.28560118,20.15989971,17.41434827,17.99779937,18.83562569,16.66576871
Food exports (% of merchandise exports),Greenland,96.07084575,93.65250975,93.87885925,91.46478157,84.17894657,87.72014383,91.91082314,92.34401461,0,0
Food exports (% of merchandise exports),Grenada,0,84.11976226,55.83455274,75.49457343,73.70434051,82.9240078,75.63205864,69.97025298,76.60750848,82.65391441
Food exports (% of merchandise exports),Guam,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Guatemala,0,62.03814324,60.78694983,48.19051938,49.79890318,42.03826731,42.34654804,47.30581309,45.79919201,46.1691376
Food exports (% of merchandise exports),Guinea,0,0,3.575143536,1.50450264,10.96670229,0,3.361903717,0,0,0
Food exports (% of merchandise exports),Guinea-Bissau,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Guyana,0,0,45.4484557,48.24163431,51.57157481,39.79706077,41.19479597,29.36063653,8.818713876,7.493786464
Food exports (% of merchandise exports),Haiti,13.90414558,24.42352584,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Honduras,0,80.01919076,72.14460224,61.53363201,57.39891334,54.11063419,52.75782758,59.93194446,62.00564987,0
Food exports (% of merchandise exports),"Hong Kong SAR, China",0,2.69295461,1.881514445,1.922004311,1.955113669,4.085602933,5.824264657,2.144702013,1.367110039,1.387618479
Food exports (% of merchandise exports),Hungary,0,19.72501847,11.25768515,7.299643066,5.736175425,7.589039419,8.31443431,7.769843915,8.295944733,8.555563094
Food exports (% of merchandise exports),Iceland,79.7852758,79.05203482,75.1248545,64.40766365,52.95785294,41.35583236,43.8349183,44.2737037,45.96392982,41.54147516
Food exports (% of merchandise exports),India,15.57830723,15.52775621,17.17537306,12.73300523,8.55626282,8.257129101,11.33796068,10.50101901,11.31929465,11.13744857
Food exports (% of merchandise exports),Indonesia,11.11256061,12.70721911,11.29329735,11.45278325,11.6223354,16.24392642,20.10336398,20.44881686,23.4928046,0
Food exports (% of merchandise exports),"Iran, Islamic Rep.",0,0,6.59317228,3.724295746,4.253603929,6.179624451,7.296126642,6.336076446,0,0
Food exports (% of merchandise exports),Iraq,0,0,0,1.041813683,0.177389466,0.028224625,0.009232478,0,0,0
Food exports (% of merchandise exports),Ireland,22.33709234,20.56926387,10.14697925,7.219156587,9.702652408,9.058401639,11.41166204,9.027759562,8.460799162,8.171347632
Food exports (% of merchandise exports),Isle of Man,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Israel,8.480889275,5.198423778,3.929130702,2.119838579,2.423506387,3.135536819,3.067996454,2.979557271,3.504910776,2.841669677
Food exports (% of merchandise exports),Italy,6.311230352,6.741561405,6.420983524,6.719204088,6.347462396,7.834451089,8.245234894,8.98693999,10.02198393,9.402282897
Food exports (% of merchandise exports),Jamaica,0,21.17897722,24.39194674,23.0324972,16.82165509,24.53988373,22.08946868,17.27427099,32.38783458,31.35227017
Food exports (% of merchandise exports),Japan,0.594629356,0.526452849,0.528752165,0.531336355,0.486625592,0.617652355,0.683471544,0.943387366,1.235148196,1.20624942
Food exports (% of merchandise exports),Jordan,10.59304447,19.90203648,16.49574061,15.38630251,14.65592882,16.23495721,20.45352647,15.23578114,14.25314837,11.82602093
Food exports (% of merchandise exports),Kazakhstan,0,0,8.246298621,4.825577072,2.757548072,3.377996927,3.278182214,5.035558064,6.175481345,6.548346468
Food exports (% of merchandise exports),Kenya,49.15819452,56.41470992,58.38399699,31.65119697,42.57965938,46.8891665,0,51.21840186,47.51532199,0
Food exports (% of merchandise exports),Kiribati,67.09259347,92.63412161,84.15812259,0,0,66.95466803,74.41837046,80.49247928,0,0
Food exports (% of merchandise exports),"Korea, Dem. People's Rep.",0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),"Korea, Rep.",3.325580748,2.504003176,1.994082147,1.528326839,0.91719004,1.069920062,1.141567703,1.256763926,1.473064576,1.465539406
Food exports (% of merchandise exports),Kosovo,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Kuwait,0.716747481,0.258800106,0.51962745,0.216500182,0.171772929,0.349655304,0.42392806,0.892403077,0.51475222,0
Food exports (% of merchandise exports),Kyrgyz Republic,0,0,18.62530824,11.39662306,13.20078713,14.5426843,26.35912149,10.66572566,10.67223566,18.58479411
Food exports (% of merchandise exports),Lao PDR,0,0,0,0,0,24.32026204,17.34289065,17.17468539,14.53714681,0
Food exports (% of merchandise exports),Latvia,0,12.4909125,10.12099954,10.11068661,12.32473842,16.82056457,18.48484909,18.1733372,17.96234513,19.48368492
Food exports (% of merchandise exports),Lebanon,0,0,20.88936733,16.30277651,12.59948535,12.00139835,23.31234485,21.57285908,24.88188293,21.03383614
Food exports (% of merchandise exports),Lesotho,0,0,0,7.155252049,0,16.41110322,9.087997221,10.04470639,11.54019416,0
Food exports (% of merchandise exports),Liberia,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Libya,0,0,0,0,0,0.001942275,0,0.151545086,0,0
Food exports (% of merchandise exports),Liechtenstein,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Lithuania,0,22.78104641,13.81298893,10.67008959,13.70804059,17.346712,17.92459066,16.3516622,16.54624172,16.61718729
Food exports (% of merchandise exports),Luxembourg,0,0,0,6.996414528,6.164253717,8.273355073,10.68301798,9.153297392,9.351459384,9.51382428
Food exports (% of merchandise exports),"Macao SAR, China",0.954556377,3.712704027,1.055587253,1.128547107,1.611955825,2.164684795,37.90941217,60.56736777,7.362662544,22.53442069
Food exports (% of merchandise exports),Madagascar,72.90275898,78.30677538,42.81217307,61.44573303,34.69891262,26.7071026,25.49156453,42.89549095,38.23510102,0
Food exports (% of merchandise exports),Malawi,92.85298198,85.97123597,91.54648223,85.14878587,82.89516714,77.80174059,75.24013504,91.26439639,89.81736219,0
Food exports (% of merchandise exports),Malaysia,11.65842973,9.879757433,9.967180135,7.535529049,6.955288196,11.87650096,11.10808555,9.090188089,10.79008481,0
Food exports (% of merchandise exports),Maldives,0,0,75.97388912,61.63196124,98.5168555,96.15124311,97.73132093,98.18538904,95.43714788,0
Food exports (% of merchandise exports),Mali,0,0,2.831864973,5.223306765,5.849614759,5.42788446,0,7.142161902,0,0
Food exports (% of merchandise exports),Malta,2.139746103,1.742637285,2.350091904,5.050599503,6.106846546,5.198306112,6.071513739,8.133749951,10.08797988,12.65979079
Food exports (% of merchandise exports),Marshall Islands,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Mauritania,0,0,0,23.22156016,0,14.522697,31.57335465,53.65468394,25.95115128,0
Food exports (% of merchandise exports),Mauritius,31.93559554,28.93958011,26.40746469,26.64448683,27.66912443,38.96486549,36.57218035,36.16602734,40.34661133,40.8827212
Food exports (% of merchandise exports),Mexico,11.60244304,7.068049024,6.19315552,5.010044599,5.390004289,5.943073316,6.264883576,7.461761918,8.539833465,8.266109547
Food exports (% of merchandise exports),"Micronesia, Fed. Sts.",0,0,0,74.73213959,98.50393523,99.0203333,0,0,0,0
Food exports (% of merchandise exports),Moldova,0,66.82457742,75.37731789,63.66457668,62.87645395,71.9406395,64.07032692,57.50177076,55.58714729,60.55492029
Food exports (% of merchandise exports),Monaco,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Mongolia,0,0,4.456104684,5.182320102,1.917985134,0,0.70829642,2.879429126,1.744019708,0
Food exports (% of merchandise exports),Montenegro,0,0,0,0,9.187860939,12.25668591,27.39163887,11.77879854,13.54626854,9.002250459
Food exports (% of merchandise exports),Morocco,0,28.39295397,21.22514524,21.40536067,19.26637052,18.84084214,18.83154823,20.62672478,20.70712242,18.9937417
Food exports (% of merchandise exports),Mozambique,0,65.54272855,0,26.68511098,15.32149737,15.74579722,15.04011868,12.06256165,15.23578696,11.00021609
Food exports (% of merchandise exports),Myanmar,0,0,0,0,0,17.31104596,26.90328159,26.04538467,32.28542829,26.73960274
Food exports (% of merchandise exports),Namibia,0,0,0,36.95822292,25.56988124,24.83419491,19.39264442,29.55108298,28.66569374,26.78020756
Food exports (% of merchandise exports),Nauru,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Nepal,0,7.080212252,8.328894119,0,0,20.20493123,25.15874394,27.0802854,67.09495437,0
Food exports (% of merchandise exports),Netherlands,19.99237011,21.1109871,17.05296461,14.06018076,12.18649838,13.49604568,15.54204721,14.97429196,14.52477867,13.62205232
Food exports (% of merchandise exports),New Caledonia,0,0,0,5.946707279,2.586517566,1.728746344,1.63122494,0,0,0
Food exports (% of merchandise exports),New Zealand,46.95896707,44.30370939,46.22638474,48.44123253,51.49094862,55.01524765,60.47220074,61.88010287,66.20995104,65.65458557
Food exports (% of merchandise exports),Nicaragua,0,80.49353687,82.94211348,77.75824613,79.34907009,77.60580587,47.46772251,46.56475791,45.75438345,44.75937779
Food exports (% of merchandise exports),Niger,0,0,30.35311393,37.43427622,34.0008692,18.36085799,11.51681507,47.16982526,12.06735707,11.32802203
Food exports (% of merchandise exports),Nigeria,0,0,0.415105802,0.638004455,0.055381467,3.339066294,1.872457482,1.982736756,3.280085561,0
Food exports (% of merchandise exports),North Macedonia,0,15.99561585,16.0756394,18.27220432,16.07848891,16.26526063,12.65444688,8.943512038,8.702782736,8.212768343
Food exports (% of merchandise exports),Northern Mariana Islands,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Norway,6.940449306,8.842284257,9.964173917,6.559491206,4.920516677,7.229023224,8.087622096,10.52021568,8.609311412,6.135355289
Food exports (% of merchandise exports),Oman,1.725172723,4.887101154,6.209258472,6.200028705,2.003285606,2.587377251,2.649592914,3.531075991,4.072717883,0
Food exports (% of merchandise exports),Pakistan,9.321604607,10.876674,13.55439334,10.8050394,11.89430229,16.79892137,19.04569262,20.83980642,17.41004117,0
Food exports (% of merchandise exports),Palau,0,0,0,0,0,0,47.91044995,88.72503917,0,0
Food exports (% of merchandise exports),Panama,0,0,75.3041254,79.09338537,84.34505552,65.39763217,67.06386438,66.59853375,14.44034433,14.82954186
Food exports (% of merchandise exports),Papua New Guinea,0,0,32.34200823,19.87279324,0,0,0,0,0,0
Food exports (% of merchandise exports),Paraguay,52.38306805,53.03329062,73.18166643,30.65925494,40.33602958,59.45089886,65.17477321,62.5881492,69.04129762,63.03015345
Food exports (% of merchandise exports),Peru,0,32.4519851,21.6652657,23.31947435,14.68672968,15.54590341,20.11963284,20.21734197,21.74541012,0
Food exports (% of merchandise exports),Philippines,0,14.11048395,6.898526783,5.195350464,5.460923888,7.315153129,10.20537682,8.657875297,8.912959771,9.187186296
Food exports (% of merchandise exports),Poland,0,11.57003821,10.59638377,7.540334848,9.281952436,10.80198703,12.75980231,12.88813185,13.25135603,14.14382106
Food exports (% of merchandise exports),Portugal,7.142018629,7.08554719,7.077444396,7.663214021,8.430243109,11.31903502,12.17932558,11.92505256,12.91132831,12.50090368
Food exports (% of merchandise exports),Puerto Rico,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Qatar,0,0.395952342,0.071982728,0.097499679,0.029251159,0.004711049,0.005778924,0.034603455,0.055392205,0.048711853
Food exports (% of merchandise exports),Romania,1.074613636,6.288846613,5.062624524,3.068679245,3.269856525,8.067042029,10.15879373,9.463969794,12.71142902,12.9207316
Food exports (% of merchandise exports),Russian Federation,0,0,1.62383323,2.029152542,1.594425431,1.890237812,3.775017307,5.459197279,6.5835639,0
Food exports (% of merchandise exports),Rwanda,0,0,69.44496813,0.108463127,61.28692054,52.50740535,36.2404069,37.9765607,34.17128662,27.23725465
Food exports (% of merchandise exports),Samoa,0,0,0,25.27051443,22.10873148,21.03493665,34.12938924,62.14513884,69.70412759,0
Food exports (% of merchandise exports),San Marino,0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Sao Tome and Principe,0,0,0,96.62884692,94.53229161,94.61621867,97.01294364,74.2652496,94.81512394,97.99580788
Food exports (% of merchandise exports),Saudi Arabia,0,0.726485235,1.115609198,0.630505354,0.642065462,1.171882,1.053830485,1.203930142,1.41497423,0
Food exports (% of merchandise exports),Senegal,0,0,15.32138687,16.19733444,42.96041699,26.75654669,34.77063221,32.29266541,30.32616752,0
Food exports (% of merchandise exports),Serbia,0,0,14.05565631,23.13603867,19.03552964,0,0,0,0,0
Food exports (% of merchandise exports),Seychelles,0,98.75249723,99.93818244,96.44406439,93.21308448,85.06359149,95.71921349,78.88864173,92.08835007,0
Food exports (% of merchandise exports),Sierra Leone,0,0,0,91.63799267,0,0,4.044083501,45.63968845,0,0
Food exports (% of merchandise exports),Singapore,5.211674206,4.498633836,3.389356672,2.282195329,1.420035135,1.946557508,2.540606288,3.249994511,3.154127767,2.86018527
Food exports (% of merchandise exports),Sint Maarten (Dutch part),0,0,0,0,0,0,0,0,0,0
Food exports (% of merchandise exports),Slovak Republic,0,5.751179048,4.163772498,3.623797644,4.206917809,4.392097632,4.085470985,3.466495046,3.965156662,4.532908774
Food exports (% of merchandise exports),Slovenia,0,0,3.836555963,3.661085492,3.032449018,4.104792911,4.112005224,4.469705633,4.4003319,3.740393009
